,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year
527,CodyLatimer,DEN,22,WR,8,4.0,2,50.0%,23,11.5,0,5.8,0.3,2.9,LatiCo00,399.0,607.0,4661.0,40.0,2014
528,JarvisLandry,NOR,30,WR,9,39.0,25,64.1%,272,10.9,1,7.0,2.8,30.2,LandJa00,338.0,512.0,3692.0,24.0,2022
529,JarvisLandry,CLE,29,WR,12,87.0,52,59.8%,570,11.0,2,6.6,4.3,47.5,LandJa00,320.0,520.0,3320.0,21.0,2021
530,JarvisLandry,CLE,28,WR,15,101.0,72,71.3%,840,11.7,3,8.3,4.8,56.0,LandJa00,315.0,501.0,3539.0,27.0,2020
531,JarvisLandry,CLE,27,WR,16,138.0,83,60.1%,1174,14.1,6,8.5,5.2,73.4,LandJa00,318.0,539.0,3554.0,22.0,2019
532,JarvisLandry,CLE,26,WR,16,149.0,81,54.4%,976,12.0,4,6.6,5.1,61.0,LandJa00,353.0,574.0,4007.0,29.0,2018
533,JarvisLandry,MIA,25,WR,16,161.0,112,69.6%,987,8.8,9,6.1,7.0,61.7,LandJa00,373.0,602.0,3535.0,24.0,2017
534,JarvisLandry,MIA,24,WR,16,131.0,94,71.8%,1136,12.1,4,8.7,5.9,71.0,LandJa00,316.0,477.0,3500.0,27.0,2016
535,JarvisLandry,MIA,23,WR,16,166.0,110,66.3%,1157,10.5,4,7.0,6.9,72.3,LandJa00,365.0,588.0,3811.0,24.0,2015
536,JarvisLandry,MIA,22,WR,16,112.0,84,75.0%,758,9.0,5,6.8,5.3,47.4,LandJa00,394.0,595.0,3729.0,27.0,2014
537,BrandonLaFell,LVR,32,WR,6,16.0,12,75.0%,135,11.3,2,8.4,2.0,22.5,LaFeBr00,382.0,556.0,3751.0,19.0,2018
538,BrandonLaFell,CIN,31,WR,16,89.0,52,58.4%,548,10.5,3,6.2,3.3,34.3,LaFeBr00,304.0,510.0,3122.0,25.0,2017
539,BrandonLaFell,CIN,30,WR,16,107.0,64,59.8%,862,13.5,6,8.1,4.0,53.9,LaFeBr00,364.0,563.0,3942.0,18.0,2016
540,BrandonLaFell,NWE,29,WR,11,74.0,37,50.0%,515,13.9,0,7.0,3.4,46.8,LaFeBr00,404.0,629.0,4587.0,36.0,2015
541,BrandonLaFell,NWE,28,WR,16,119.0,74,62.2%,953,12.9,7,8.0,4.6,59.6,LaFeBr00,392.0,609.0,4121.0,34.0,2014
542,BrandonLaFell,CAR,27,WR,16,85.0,49,57.6%,627,12.8,5,7.4,3.1,39.2,LaFeBr00,292.0,473.0,3043.0,24.0,2013
543,CooperKupp,LAR,29,WR,9,98.0,75,76.5%,812,10.8,6,8.3,8.3,90.2,KuppCo00,347.0,531.0,3108.0,16.0,2022
544,CooperKupp,LAR,28,WR,17,191.0,145,75.9%,1947,13.4,16,10.2,8.5,114.5,KuppCo00,406.0,607.0,4642.0,41.0,2021
545,CooperKupp,LAR,27,WR,15,124.0,92,74.2%,974,10.6,3,7.9,6.1,64.9,KuppCo00,392.0,590.0,4014.0,20.0,2020
546,CooperKupp,LAR,26,WR,16,134.0,94,70.1%,1161,12.4,10,8.7,5.9,72.6,KuppCo00,397.0,632.0,4499.0,22.0,2019
547,CooperKupp,LAR,25,WR,8,55.0,40,72.7%,566,14.2,6,10.3,5.0,70.8,KuppCo00,368.0,568.0,4507.0,32.0,2018
548,CooperKupp,LAR,24,WR,15,94.0,62,66.0%,869,14.0,5,9.2,4.1,57.9,KuppCo00,320.0,518.0,3831.0,28.0,2017
549,JakeKumerow,BUF,30,WR,6,7.0,4,57.1%,64,16.0,0,9.1,0.7,10.7,KumeJa00,361.0,574.0,4129.0,35.0,2022
550,JakeKumerow,BUF,29,WR,15,6.0,2,33.3%,28,14.0,0,4.7,0.1,1.9,KumeJa00,415.0,655.0,4284.0,36.0,2021
551,JakeKumerow,BUF,28,WR,6,1.0,1,100.0%,22,22.0,1,22.0,0.2,3.7,KumeJa00,410.0,596.0,4620.0,40.0,2020
552,JakeKumerow,GNB,27,WR,14,21.0,12,57.1%,219,18.3,1,10.4,0.9,15.6,KumeJa00,356.0,573.0,3733.0,26.0,2019
553,JakeKumerow,GNB,26,WR,5,11.0,8,72.7%,103,12.9,1,9.4,1.6,20.6,KumeJa00,392.0,640.0,4238.0,25.0,2018
554,KeithKirkwood,NOR,28,WR,5,4.0,2,50.0%,18,9.0,0,4.5,0.4,3.6,KirkKe00,338.0,512.0,3692.0,24.0,2022
555,KeithKirkwood,CAR,27,WR,3,7.0,3,42.9%,17,5.7,0,2.4,1.0,5.7,KirkKe00,348.0,599.0,3239.0,14.0,2021
556,KeithKirkwood,CAR,26,WR,1,2.0,1,50.0%,13,13.0,0,6.5,1.0,13.0,KirkKe00,373.0,550.0,3888.0,16.0,2020
557,KeithKirkwood,NOR,24,WR,8,21.0,13,61.9%,209,16.1,2,10.0,1.6,26.1,KirkKe00,381.0,519.0,4042.0,33.0,2018
558,ChristianKirk,JAX,26,WR,17,133.0,84,63.2%,1108,13.2,8,8.3,4.9,65.2,KirkCh01,394.0,596.0,3959.0,25.0,2022
559,ChristianKirk,ARI,25,WR,17,103.0,77,74.8%,982,12.8,5,9.5,4.5,57.8,KirkCh01,415.0,591.0,4276.0,27.0,2021
560,ChristianKirk,ARI,24,WR,14,79.0,48,60.8%,621,12.9,6,7.9,3.4,44.4,KirkCh01,387.0,575.0,3916.0,27.0,2020
561,ChristianKirk,ARI,23,WR,13,108.0,68,63.0%,709,10.4,3,6.6,5.2,54.5,KirkCh01,355.0,554.0,3477.0,20.0,2019
562,ChristianKirk,ARI,22,WR,12,68.0,43,63.2%,590,13.7,3,8.7,3.6,49.2,KirkCh01,283.0,495.0,2523.0,15.0,2018
563,JeremyKerley,BUF,30,WR,1,4.0,2,50.0%,7,3.5,0,1.8,2.0,7.0,KerlJe00,271.0,499.0,2794.0,13.0,2018
564,JeremyKerley,NYJ,29,WR,8,27.0,22,81.5%,217,9.9,1,8.0,2.8,27.1,KerlJe00,323.0,510.0,3182.0,19.0,2017
565,JeremyKerley,SFO,28,WR,16,115.0,64,55.7%,667,10.4,3,5.8,4.0,41.7,KerlJe00,287.0,491.0,2911.0,21.0,2016
566,JeremyKerley,NYJ,27,WR,16,26.0,16,61.5%,152,9.5,2,5.8,1.0,9.5,KerlJe00,362.0,604.0,4057.0,33.0,2015
567,JeremyKerley,NYJ,26,WR,16,75.0,38,50.7%,409,10.8,1,5.5,2.4,25.6,KerlJe00,287.0,498.0,2946.0,16.0,2014
568,JeremyKerley,NYJ,25,WR,12,72.0,43,59.7%,523,12.2,3,7.3,3.6,43.6,KerlJe00,266.0,480.0,2932.0,13.0,2013
569,JermaineKearse,NYJ,28,WR,14,76.0,37,48.7%,371,10.0,1,4.9,2.6,26.5,KearJe01,299.0,524.0,3165.0,18.0,2018
570,JermaineKearse,NYJ,27,WR,16,102.0,65,63.7%,810,12.5,5,7.9,4.1,50.6,KearJe01,323.0,510.0,3182.0,19.0,2017
571,JermaineKearse,SEA,26,WR,16,89.0,41,46.1%,510,12.4,1,5.7,2.6,31.9,KearJe01,368.0,567.0,4124.0,23.0,2016
572,JermaineKearse,SEA,25,WR,16,68.0,49,72.1%,685,14.0,5,10.1,3.1,42.8,KearJe01,333.0,489.0,3790.0,34.0,2015
573,JermaineKearse,SEA,24,WR,15,69.0,38,55.1%,537,14.1,1,7.8,2.5,35.8,KearJe01,287.0,454.0,3250.0,20.0,2014
574,JermaineKearse,SEA,23,WR,15,38.0,22,57.9%,346,15.7,4,9.1,1.5,23.1,KearJe01,267.0,420.0,3236.0,27.0,2013
575,ZayJones,JAX,27,WR,16,121.0,82,67.8%,823,10.0,5,6.8,5.1,51.4,JoneZa00,394.0,596.0,3959.0,25.0,2022
576,ZayJones,LVR,26,WR,17,70.0,47,67.1%,546,11.6,1,7.8,2.8,32.1,JoneZa00,429.0,628.0,4567.0,23.0,2021
577,ZayJones,LVR,25,WR,16,20.0,14,70.0%,154,11.0,1,7.7,0.9,9.6,JoneZa00,369.0,551.0,4217.0,28.0,2020
578,ZayJones,BUF,23,WR,16,102.0,56,54.9%,652,11.6,7,6.4,3.5,40.8,JoneZa00,271.0,499.0,2794.0,13.0,2018
579,ZayJones,BUF,22,WR,15,74.0,27,36.5%,316,11.7,2,4.3,1.8,21.1,JoneZa00,289.0,476.0,2825.0,16.0,2017
580,TJJones,NYG,27,WR,3,4.0,3,75.0%,38,12.7,1,9.5,1.0,12.7,JoneT.00,376.0,607.0,3731.0,30.0,2019
581,TJJones,DET,26,WR,15,26.0,19,73.1%,190,10.0,2,7.3,1.3,12.7,JoneT.00,375.0,574.0,3576.0,22.0,2018
582,TJJones,DET,25,WR,14,49.0,30,61.2%,399,13.3,1,8.1,2.1,28.5,JoneT.00,374.0,570.0,4183.0,29.0,2017
583,TJJones,DET,24,WR,3,14.0,5,35.7%,93,18.6,0,6.6,1.7,31.0,JoneT.00,388.0,594.0,4111.0,24.0,2016
584,TJJones,DET,23,WR,10,18.0,10,55.6%,132,13.2,1,7.3,1.0,13.2,JoneT.00,420.0,632.0,4212.0,33.0,2015
585,MarvinJones,JAX,32,WR,16,81.0,46,56.8%,529,11.5,3,6.5,2.9,33.1,JoneMa02,394.0,596.0,3959.0,25.0,2022
586,MarvinJones,JAX,31,WR,17,120.0,73,60.8%,832,11.4,4,6.9,4.3,48.9,JoneMa02,361.0,604.0,3436.0,12.0,2021
587,MarvinJones,DET,30,WR,16,115.0,76,66.1%,978,12.9,9,8.5,4.8,61.1,JoneMa02,374.0,582.0,4104.0,27.0,2020
588,MarvinJones,DET,29,WR,13,91.0,62,68.1%,779,12.6,9,8.6,4.8,59.9,JoneMa02,344.0,571.0,3900.0,28.0,2019
589,MarvinJones,DET,28,WR,9,62.0,35,56.5%,508,14.5,5,8.2,3.9,56.4,JoneMa02,375.0,574.0,3576.0,22.0,2018
590,MarvinJones,DET,27,WR,16,107.0,61,57.0%,1101,18.0,9,10.3,3.8,68.8,JoneMa02,374.0,570.0,4183.0,29.0,2017
591,MarvinJones,DET,26,WR,15,103.0,55,53.4%,930,16.9,4,9.0,3.7,62.0,JoneMa02,388.0,594.0,4111.0,24.0,2016
592,MarvinJones,CIN,25,WR,16,103.0,65,63.1%,816,12.6,4,7.9,4.1,51.0,JoneMa02,334.0,505.0,3923.0,31.0,2015
593,MarvinJones,CIN,23,WR,16,80.0,51,63.8%,712,14.0,10,8.9,3.2,44.5,JoneMa02,364.0,587.0,4136.0,33.0,2013
594,JulioJones,TAM,33,WR,10,43.0,24,55.8%,299,12.5,2,7.0,2.4,29.9,JoneJu02,499.0,751.0,4586.0,26.0,2022
595,JulioJones,TEN,32,WR,10,48.0,31,64.6%,434,14.0,1,9.0,3.1,43.4,JoneJu02,359.0,535.0,3418.0,22.0,2021
596,JulioJones,ATL,31,WR,9,68.0,51,75.0%,771,15.1,3,11.3,5.7,85.7,JoneJu02,408.0,628.0,4363.0,27.0,2020
597,JulioJones,ATL,30,WR,15,157.0,99,63.1%,1394,14.1,6,8.9,6.6,92.9,JoneJu02,459.0,684.0,4714.0,29.0,2019
598,JulioJones,ATL,29,WR,16,170.0,113,66.5%,1677,14.8,8,9.9,7.1,104.8,JoneJu02,428.0,617.0,4653.0,36.0,2018
599,JulioJones,ATL,28,WR,16,148.0,88,59.5%,1444,16.4,3,9.8,5.5,90.3,JoneJu02,343.0,530.0,3990.0,21.0,2017
600,JulioJones,ATL,27,WR,14,129.0,83,64.3%,1409,17.0,6,10.9,5.9,100.6,JoneJu02,374.0,537.0,4725.0,38.0,2016
601,JulioJones,ATL,26,WR,16,203.0,136,67.0%,1871,13.8,8,9.2,8.5,116.9,JoneJu02,410.0,621.0,4379.0,21.0,2015
602,JulioJones,ATL,25,WR,15,163.0,104,63.8%,1593,15.3,6,9.8,6.9,106.2,JoneJu02,418.0,632.0,4553.0,28.0,2014
603,JulioJones,ATL,24,WR,5,59.0,41,69.5%,580,14.1,2,9.8,8.2,116.0,JoneJu02,445.0,659.0,4243.0,26.0,2013
604,MarcusJohnson,NYG,28,WR,14,22.0,9,40.9%,99,11.0,0,4.5,0.6,7.1,JohnMa07,346.0,520.0,3157.0,17.0,2022
605,MarcusJohnson,TEN,27,WR,7,19.0,9,47.4%,160,17.8,0,8.4,1.3,22.9,JohnMa07,359.0,535.0,3418.0,22.0,2021
606,MarcusJohnson,IND,26,WR,11,28.0,14,50.0%,255,18.2,0,9.1,1.3,23.2,JohnMa07,371.0,552.0,4053.0,24.0,2020
607,MarcusJohnson,IND,25,WR,8,33.0,17,51.5%,277,16.3,2,8.4,2.1,34.6,JohnMa07,307.0,513.0,3108.0,22.0,2019
608,MarcusJohnson,IND,24,WR,5,8.0,6,75.0%,102,17.0,1,12.8,1.2,20.4,JohnMa07,432.0,644.0,4461.0,39.0,2018
609,MarcusJohnson,PHI,23,WR,10,8.0,5,62.5%,45,9.0,0,5.6,0.5,4.5,JohnMa07,341.0,564.0,3737.0,38.0,2017
610,DiontaeJohnson,PIT,26,WR,17,147.0,86,58.5%,882,10.3,0,6.0,5.1,51.9,JohnDi01,364.0,571.0,3411.0,12.0,2022
611,DiontaeJohnson,PIT,25,WR,16,169.0,107,63.3%,1161,10.9,8,6.9,6.7,72.6,JohnDi01,425.0,664.0,3778.0,23.0,2021
612,DiontaeJohnson,PIT,24,WR,15,144.0,88,61.1%,923,10.5,7,6.4,5.9,61.5,JohnDi01,428.0,656.0,4003.0,35.0,2020
613,DiontaeJohnson,PIT,23,WR,16,92.0,59,64.1%,680,11.5,5,7.4,3.7,42.5,JohnDi01,315.0,510.0,2981.0,18.0,2019
614,AndreJohnson,TEN,35,WR,8,22.0,9,40.9%,85,9.4,2,3.9,1.1,10.6,JohnAn02,307.0,504.0,3541.0,29.0,2016
615,AndreJohnson,IND,34,WR,16,77.0,41,53.2%,503,12.3,4,6.5,2.6,31.4,JohnAn02,355.0,619.0,3704.0,26.0,2015
616,AndreJohnson,HOU,33,WR,15,146.0,85,58.2%,936,11.0,3,6.4,5.7,62.4,JohnAn02,295.0,485.0,3352.0,22.0,2014
617,AndreJohnson,HOU,32,WR,16,181.0,109,60.2%,1407,12.9,5,7.8,6.8,87.9,JohnAn02,371.0,633.0,3813.0,19.0,2013
618,AlshonJeffery,PHI,30,WR,7,13.0,6,46.2%,115,19.2,1,8.8,0.9,16.4,JeffAl00,334.0,598.0,3327.0,22.0,2020
619,AlshonJeffery,PHI,29,WR,10,73.0,43,58.9%,490,11.4,4,6.7,4.3,49.0,JeffAl00,391.0,613.0,3833.0,27.0,2019
620,AlshonJeffery,PHI,28,WR,13,92.0,65,70.7%,843,13.0,6,9.2,5.0,64.8,JeffAl00,422.0,599.0,4275.0,29.0,2018
621,AlshonJeffery,PHI,27,WR,16,120.0,57,47.5%,789,13.8,9,6.6,3.6,49.3,JeffAl00,341.0,564.0,3737.0,38.0,2017
622,AlshonJeffery,CHI,26,WR,12,94.0,52,55.3%,821,15.8,2,8.7,4.3,68.4,JeffAl00,347.0,559.0,3969.0,19.0,2016
623,AlshonJeffery,CHI,25,WR,9,94.0,54,57.4%,807,14.9,4,8.6,6.0,89.7,JeffAl00,334.0,523.0,3660.0,21.0,2015
624,AlshonJeffery,CHI,24,WR,16,145.0,85,58.6%,1133,13.3,10,7.8,5.3,70.8,JeffAl00,396.0,609.0,3792.0,30.0,2014
625,AlshonJeffery,CHI,23,WR,16,148.0,89,60.1%,1421,16.0,7,9.6,5.6,88.8,JeffAl00,373.0,579.0,4281.0,32.0,2013
626,JeffJanis,GNB,26,WR,16,5.0,2,40.0%,12,6.0,0,2.4,0.1,0.8,JaniJe00,352.0,562.0,3167.0,25.0,2017
627,JeffJanis,GNB,25,WR,16,19.0,11,57.9%,93,8.5,1,4.9,0.7,5.8,JaniJe00,403.0,620.0,4199.0,40.0,2016
628,JeffJanis,GNB,24,WR,16,12.0,2,16.7%,79,39.5,0,6.6,0.1,4.9,JaniJe00,348.0,573.0,3503.0,31.0,2015
629,JeffJanis,GNB,23,WR,3,2.0,2,100.0%,16,8.0,0,8.0,0.7,5.3,JaniJe00,349.0,536.0,4261.0,38.0,2014
630,RichieJames,NYG,27,WR,17,70.0,57,81.4%,569,10.0,4,8.1,3.4,33.5,JameRi00,346.0,520.0,3157.0,17.0,2022
631,RichieJames,SFO,25,WR,11,35.0,23,65.7%,394,17.1,1,11.3,2.1,35.8,JameRi00,371.0,570.0,4033.0,25.0,2020
632,RichieJames,SFO,24,WR,16,10.0,6,60.0%,165,27.5,1,16.5,0.4,10.3,JameRi00,331.0,478.0,3792.0,28.0,2019
633,RichieJames,SFO,23,WR,13,14.0,9,64.3%,130,14.4,1,9.3,0.7,10.0,JameRi00,331.0,532.0,3867.0,26.0,2018
634,VincentJackson,TAM,33,WR,5,32.0,15,46.9%,173,11.5,0,5.4,3.0,34.6,JackVi00,355.0,578.0,3926.0,29.0,2016
635,VincentJackson,TAM,32,WR,10,62.0,33,53.2%,543,16.5,3,8.8,3.3,54.3,JackVi00,312.0,535.0,3852.0,22.0,2015
636,VincentJackson,TAM,31,WR,16,142.0,70,49.3%,1002,14.3,2,7.1,4.4,62.6,JackVi00,301.0,531.0,3297.0,21.0,2014
637,VincentJackson,TAM,30,WR,16,160.0,78,48.8%,1224,15.7,7,7.7,4.9,76.5,JackVi00,291.0,514.0,2820.0,22.0,2013
638,DeSeanJackson,BAL,36,WR,7,17.0,9,52.9%,153,17.0,0,9.0,1.3,21.9,JackDe00,300.0,488.0,3040.0,19.0,2022
639,DeSeanJackson,PHI,34,WR,5,26.0,14,53.8%,236,16.9,1,9.1,2.8,47.2,JackDe00,334.0,598.0,3327.0,22.0,2020
640,DeSeanJackson,PHI,33,WR,3,10.0,9,90.0%,159,17.7,2,15.9,3.0,53.0,JackDe00,391.0,613.0,3833.0,27.0,2019
641,DeSeanJackson,TAM,32,WR,12,74.0,41,55.4%,774,18.9,4,10.5,3.4,64.5,JackDe00,408.0,625.0,5125.0,36.0,2018
642,DeSeanJackson,TAM,31,WR,14,90.0,50,55.6%,668,13.4,3,7.4,3.6,47.7,JackDe00,378.0,605.0,4366.0,26.0,2017
643,DeSeanJackson,WAS,30,WR,15,100.0,56,56.0%,1005,17.9,4,10.1,3.7,67.0,JackDe00,407.0,607.0,4758.0,25.0,2016
644,DeSeanJackson,WAS,29,WR,9,49.0,30,61.2%,528,17.6,4,10.8,3.3,58.7,JackDe00,386.0,555.0,4095.0,30.0,2015
645,DeSeanJackson,WAS,28,WR,15,95.0,56,58.9%,1169,20.9,6,12.3,3.7,77.9,JackDe00,364.0,547.0,4047.0,18.0,2014
646,DeSeanJackson,PHI,27,WR,16,126.0,82,65.1%,1332,16.2,9,10.6,5.1,83.3,JackDe00,310.0,508.0,4110.0,32.0,2013
647,DontrelleInman,WAS,31,WR,10,28.0,18,64.3%,163,9.1,2,5.8,1.8,16.3,InmaDo00,389.0,601.0,3465.0,16.0,2020
648,DontrelleInman,IND,29,WR,9,39.0,28,71.8%,304,10.9,3,7.8,3.1,33.8,InmaDo00,432.0,644.0,4461.0,39.0,2018
649,DontrelleInman,LAC,27,WR,16,97.0,58,59.8%,810,14.0,4,8.4,3.6,50.6,InmaDo00,349.0,580.0,4198.0,33.0,2016
650,DontrelleInman,LAC,26,WR,14,63.0,35,55.6%,486,13.9,3,7.7,2.5,34.7,InmaDo00,442.0,667.0,4591.0,30.0,2015
651,DontrelleInman,LAC,25,WR,7,17.0,12,70.6%,158,13.2,0,9.3,1.7,22.6,InmaDo00,380.0,574.0,4098.0,31.0,2014
652,AllenHurns,MIA,28,WR,14,47.0,32,68.1%,416,13.0,2,8.9,2.3,29.7,HurnAl01,371.0,615.0,3804.0,22.0,2019
653,AllenHurns,DAL,27,WR,16,35.0,20,57.1%,295,14.8,2,8.4,1.3,18.4,HurnAl01,356.0,527.0,3538.0,22.0,2018
654,AllenHurns,JAX,26,WR,10,56.0,39,69.6%,484,12.4,2,8.6,3.9,48.4,HurnAl01,316.0,527.0,3593.0,21.0,2017
655,AllenHurns,JAX,25,WR,11,76.0,35,46.1%,477,13.6,3,6.3,3.2,43.4,HurnAl01,369.0,626.0,3728.0,24.0,2016
656,AllenHurns,JAX,24,WR,15,105.0,64,61.0%,1031,16.1,10,9.8,4.3,68.7,HurnAl01,355.0,607.0,4108.0,35.0,2015
657,AllenHurns,JAX,23,WR,16,97.0,51,52.6%,677,13.3,6,7.0,3.2,42.3,HurnAl01,325.0,557.0,3001.0,15.0,2014
658,JustinHunter,PIT,27,WR,5,13.0,3,23.1%,21,7.0,0,1.6,0.6,4.2,HuntJu00,459.0,689.0,5008.0,35.0,2018
659,JustinHunter,PIT,26,WR,7,10.0,4,40.0%,23,5.8,1,2.3,0.6,3.3,HuntJu00,384.0,590.0,4380.0,29.0,2017
660,JustinHunter,TEN,24,WR,9,31.0,22,71.0%,264,12.0,1,8.5,2.4,29.3,HuntJu00,342.0,551.0,3503.0,25.0,2015
661,JustinHunter,TEN,23,WR,12,67.0,28,41.8%,498,17.8,3,7.4,2.3,41.5,HuntJu00,299.0,513.0,3412.0,20.0,2014
662,JustinHunter,TEN,22,WR,14,42.0,18,42.9%,354,19.7,4,8.4,1.3,25.3,HuntJu00,328.0,533.0,3496.0,22.0,2013
663,AdamHumphries,WAS,28,WR,17,62.0,41,66.1%,383,9.3,0,6.2,2.4,22.5,HumpAd00,356.0,550.0,3441.0,21.0,2021
664,AdamHumphries,TEN,27,WR,7,35.0,23,65.7%,228,9.9,2,6.5,3.3,32.6,HumpAd00,316.0,485.0,3653.0,33.0,2020
665,AdamHumphries,TEN,26,WR,12,47.0,37,78.7%,374,10.1,2,8.0,3.1,31.2,HumpAd00,297.0,448.0,3582.0,29.0,2019
666,AdamHumphries,TAM,25,WR,16,105.0,76,72.4%,816,10.7,5,7.8,4.8,51.0,HumpAd00,408.0,625.0,5125.0,36.0,2018
667,AdamHumphries,TAM,24,WR,16,83.0,61,73.5%,631,10.3,1,7.6,3.8,39.4,HumpAd00,378.0,605.0,4366.0,26.0,2017
668,AdamHumphries,TAM,23,WR,15,83.0,55,66.3%,622,11.3,2,7.5,3.7,41.5,HumpAd00,355.0,578.0,3926.0,29.0,2016
669,AdamHumphries,TAM,22,WR,13,40.0,27,67.5%,260,9.6,1,6.5,2.1,20.0,HumpAd00,312.0,535.0,3852.0,22.0,2015
670,DeAndreHopkins,ARI,30,WR,9,96.0,64,66.7%,717,11.2,3,7.5,7.1,79.7,HopkDe00,433.0,664.0,3626.0,17.0,2022
671,DeAndreHopkins,ARI,29,WR,10,64.0,42,65.6%,572,13.6,8,8.9,4.2,57.2,HopkDe00,415.0,591.0,4276.0,27.0,2021
672,DeAndreHopkins,ARI,28,WR,16,160.0,115,71.9%,1407,12.2,6,8.8,7.2,87.9,HopkDe00,387.0,575.0,3916.0,27.0,2020
673,DeAndreHopkins,HOU,27,WR,15,150.0,104,69.3%,1165,11.2,7,7.8,6.9,77.7,HopkDe00,355.0,534.0,3783.0,27.0,2019
674,DeAndreHopkins,HOU,26,WR,16,163.0,115,70.6%,1572,13.7,11,9.6,7.2,98.3,HopkDe00,345.0,506.0,3781.0,26.0,2018
675,DeAndreHopkins,HOU,25,WR,15,174.0,96,55.2%,1378,14.4,13,7.9,6.4,91.9,HopkDe00,299.0,525.0,3278.0,28.0,2017
676,DeAndreHopkins,HOU,24,WR,16,151.0,78,51.7%,954,12.2,4,6.3,4.9,59.6,HopkDe00,347.0,583.0,3176.0,15.0,2016
677,DeAndreHopkins,HOU,23,WR,16,192.0,111,57.8%,1521,13.7,11,7.9,6.9,95.1,HopkDe00,358.0,619.0,3833.0,29.0,2015
678,DeAndreHopkins,HOU,22,WR,16,127.0,76,59.8%,1210,15.9,6,9.5,4.8,75.6,HopkDe00,295.0,485.0,3352.0,22.0,2014
679,DeAndreHopkins,HOU,21,WR,16,91.0,52,57.1%,802,15.4,2,8.8,3.3,50.1,HopkDe00,371.0,633.0,3813.0,19.0,2013
680,AndreHolmes,BUF,29,WR,14,22.0,13,59.1%,120,9.2,3,5.5,0.9,8.6,HolmAn00,289.0,476.0,2825.0,16.0,2017
681,AndreHolmes,LVR,28,WR,16,25.0,14,56.0%,126,9.0,3,5.0,0.9,7.9,HolmAn00,379.0,596.0,4051.0,29.0,2016
682,AndreHolmes,LVR,27,WR,16,33.0,14,42.4%,201,14.4,4,6.1,0.9,12.6,HolmAn00,373.0,605.0,3879.0,34.0,2015
683,AndreHolmes,LVR,26,WR,16,99.0,47,47.5%,693,14.7,4,7.0,2.9,43.3,HolmAn00,365.0,629.0,3275.0,22.0,2014
684,AndreHolmes,LVR,25,WR,10,52.0,25,48.1%,431,17.2,1,8.3,2.5,43.1,HolmAn00,298.0,519.0,3340.0,17.0,2013
685,MackHollins,LVR,29,WR,17,94.0,57,60.6%,690,12.1,4,7.3,3.4,40.6,HollMa00,359.0,586.0,3934.0,28.0,2022
686,MackHollins,MIA,28,WR,17,28.0,14,50.0%,223,15.9,4,8.0,0.8,13.1,HollMa00,404.0,615.0,3651.0,21.0,2021
687,MackHollins,MIA,27,WR,16,25.0,16,64.0%,176,11.0,1,7.0,1.0,11.0,HollMa00,370.0,559.0,3736.0,24.0,2020
688,MackHollins,PHI,24,WR,16,22.0,16,72.7%,226,14.1,1,10.3,1.0,14.1,HollMa00,341.0,564.0,3737.0,38.0,2017
689,CodyHollister,TEN,29,WR,11,5.0,3,60.0%,54,18.0,0,10.8,0.3,4.9,HollCo00,285.0,456.0,2914.0,16.0,2022
690,CodyHollister,TEN,28,WR,3,7.0,4,57.1%,33,8.3,0,4.7,1.3,11.0,HollCo00,359.0,535.0,3418.0,22.0,2021
691,CodyHollister,TEN,27,WR,2,1.0,1,100.0%,12,12.0,0,12.0,0.5,6.0,HollCo00,316.0,485.0,3653.0,33.0,2020
692,CodyHollister,TEN,26,WR,5,2.0,2,100.0%,13,6.5,0,6.5,0.4,2.6,HollCo00,297.0,448.0,3582.0,29.0,2019
693,ChrisHogan,NOR,34,WR,5,8.0,4,50.0%,41,10.3,1,5.1,0.8,8.2,HogaCh00,293.0,504.0,3186.0,29.0,2021
694,ChrisHogan,NYJ,33,WR,5,26.0,14,53.8%,118,8.4,0,4.5,2.8,23.6,HogaCh00,292.0,499.0,2796.0,16.0,2020
695,ChrisHogan,CAR,32,WR,7,15.0,8,53.3%,67,8.4,0,4.5,1.1,9.6,HogaCh00,382.0,633.0,3650.0,17.0,2019
696,ChrisHogan,NWE,31,WR,16,55.0,35,63.6%,532,15.2,3,9.7,2.2,33.3,HogaCh00,378.0,574.0,4258.0,29.0,2018
697,ChrisHogan,NWE,30,WR,9,59.0,34,57.6%,439,12.9,5,7.4,3.8,48.8,HogaCh00,389.0,587.0,4418.0,32.0,2017
698,ChrisHogan,NWE,29,WR,15,58.0,38,65.5%,680,17.9,4,11.7,2.5,45.3,HogaCh00,368.0,550.0,4308.0,32.0,2016
699,ChrisHogan,BUF,28,WR,16,59.0,36,61.0%,450,12.5,2,7.6,2.3,28.1,HogaCh00,295.0,465.0,3343.0,23.0,2015
700,ChrisHogan,BUF,27,WR,16,61.0,41,67.2%,426,10.4,4,7.0,2.6,26.6,HogaCh00,363.0,579.0,3614.0,23.0,2014
701,ChrisHogan,BUF,26,WR,16,17.0,10,58.8%,83,8.3,0,4.9,0.6,5.2,HogaCh00,299.0,522.0,3103.0,16.0,2013
702,KhaDarelHodge,ATL,27,WR,17,20.0,13,65.0%,202,15.5,1,10.1,0.8,11.9,HodgKh00,257.0,415.0,2699.0,17.0,2022
